game_id,date,home_team_name,away_team_name,home_team_ranked,away_team_ranked,home_score,away_score,location_type,status,schedule_url,boxscore_url,dedupe_key
sidearm-2025-01-01-California-Duke,2025-01-01,California,Duke,false,false,2,0,unknown,final,,https://calbears.com/sports/mens-soccer/stats/2025/duke/boxscore/37900,2025-01-01-California-Duke
sidearm-2025-01-01-California-Clemson,2025-01-01,California,Clemson,false,false,1,3,unknown,final,,https://calbears.com/sports/mens-soccer/stats/2025/clemson/boxscore/37901,2025-01-01-California-Clemson
sidearm-2025-01-01-California-UNC-Asheville,2025-01-01,California,UNC Asheville,false,false,1,0,unknown,final,,https://calbears.com/sports/mens-soccer/stats/2025/unc-asheville/boxscore/37902,2025-01-01-California-UNC-Asheville
sidearm-2025-01-01-California-Syracuse,2025-01-01,California,Syracuse,false,false,0,2,unknown,final,,https://calbears.com/sports/mens-soccer/stats/2025/syracuse/boxscore/37903,2025-01-01-California-Syracuse
sidearm-2025-01-01-California-Southern-Methodist-University,2025-01-01,California,Southern Methodist University,false,false,0,4,unknown,final,,https://calbears.com/sports/mens-soccer/stats/2025/southern-methodist-university/boxscore/37904,2025-01-01-California-Southern-Methodist-University
sidearm-2025-01-01-California-Wake-Forest,2025-01-01,California,Wake Forest,false,false,1,2,unknown,final,,https://calbears.com/sports/mens-soccer/stats/2025/wake-forest/boxscore/37905,2025-01-01-California-Wake-Forest
sidearm-2025-01-01-California-Radford,2025-01-01,California,Radford,false,false,6,1,unknown,final,,https://calbears.com/sports/mens-soccer/stats/2025/radford/boxscore/37906,2025-01-01-California-Radford
sidearm-2025-01-01-California-Virginia-Tech,2025-01-01,California,Virginia Tech,false,false,2,3,unknown,final,,https://calbears.com/sports/mens-soccer/stats/2025/virginia-tech/boxscore/37907,2025-01-01-California-Virginia-Tech
sidearm-2025-01-01-California-Stanford,2025-01-01,California,Stanford,false,false,1,0,unknown,final,,https://calbears.com/sports/mens-soccer/stats/2025/stanford/boxscore/37908,2025-01-01-California-Stanford
sidearm-2025-01-01-California-Pitt,2025-01-01,California,Pitt,false,false,1,0,unknown,final,,https://calbears.com/sports/mens-soccer/stats/2025/duke/boxscore/37909,2025-01-01-California-Pitt
sidearm-2025-01-01-California-Virginia,2025-01-01,California,Virginia,false,false,1,2,unknown,final,,https://calbears.com/sports/mens-soccer/stats/2025/pitt/boxscore/38157,2025-01-01-California-Virginia
sidearm-2025-01-01-California-Unknown-Opponent,2025-01-01,California,Unknown Opponent,false,false,,,unknown,scheduled,,https://calbears.com/sports/mens-soccer/stats/2025/virginia/boxscore/38193,2025-01-01-California-Unknown-Opponent
sidearm-2025-01-01-Louisville-Lindsey-Wilson-College-(Ky.)-(EXH),2025-01-01,Louisville,Lindsey Wilson College (Ky.) (EXH),false,false,,,home,scheduled,,,2025-01-01-Lindsey-Wilson-College-(Ky.)-(EXH)-Louisville
sidearm-2025-01-01-Indiana-University-(EXH)-Louisville,2025-01-01,Indiana University (EXH),Louisville,false,false,,,away,scheduled,,,2025-01-01-Indiana-University-(EXH)-Louisville
sidearm-2025-01-01-Pittsburgh-Unknown-Opponent,2025-01-01,Pittsburgh,Unknown Opponent,false,false,,,home,final,,https://pittsburghpanthers.com/boxscore.aspx?id=14848,2025-01-01-Pittsburgh-Unknown-Opponent
sidearm-2025-01-01-SMU-UMKC,2025-01-01,SMU,UMKC,false,false,2,2,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/umkc/boxscore/14065,2025-01-01-SMU-UMKC
sidearm-2025-01-01-SMU-Saint-Louis,2025-01-01,SMU,Saint Louis,false,false,0,1,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/saint-louis/boxscore/14083,2025-01-01-SMU-Saint-Louis
sidearm-2025-01-01-SMU-LMU,2025-01-01,SMU,LMU,false,false,3,1,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/lmu/boxscore/14066,2025-01-01-LMU-SMU
sidearm-2025-01-01-SMU-Oral-Roberts,2025-01-01,SMU,Oral Roberts,false,false,2,1,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/oral-roberts/boxscore/14067,2025-01-01-Oral-Roberts-SMU
sidearm-2025-01-01-SMU-GCU,2025-01-01,SMU,GCU,false,false,1,0,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/gcu/boxscore/14084,2025-01-01-GCU-SMU
sidearm-2025-01-01-SMU-Incarnate-Word,2025-01-01,SMU,Incarnate Word,false,false,1,2,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/incarnate-word/boxscore/14068,2025-01-01-Incarnate-Word-SMU
sidearm-2025-01-01-SMU-Clemson,2025-01-01,SMU,Clemson,false,false,1,1,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/clemson/boxscore/14070,2025-01-01-Clemson-SMU
sidearm-2025-01-01-SMU-North-Carolina,2025-01-01,SMU,North Carolina,false,false,1,1,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/north-carolina/boxscore/14077,2025-01-01-North-Carolina-SMU
sidearm-2025-01-01-SMU-Notre-Dame,2025-01-01,SMU,Notre Dame,false,false,2,0,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/notre-dame/boxscore/14078,2025-01-01-Notre-Dame-SMU
sidearm-2025-01-01-SMU-California,2025-01-01,SMU,California,false,false,4,0,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/california/boxscore/14071,2025-01-01-California-SMU
sidearm-2025-01-01-SMU-UTRGV,2025-01-01,SMU,UTRGV,false,false,,,unknown,canceled,,,2025-01-01-SMU-UTRGV
sidearm-2025-01-01-SMU-Syracuse,2025-01-01,SMU,Syracuse,false,false,5,1,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/syracuse/boxscore/14079,2025-01-01-SMU-Syracuse
sidearm-2025-01-01-SMU-Central-Arkansas,2025-01-01,SMU,Central Arkansas,false,false,2,0,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/central-arkansas/boxscore/14074,2025-01-01-Central-Arkansas-SMU
sidearm-2025-01-01-SMU-Boston-College,2025-01-01,SMU,Boston College,false,false,3,2,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/boston-college/boxscore/14075,2025-01-01-Boston-College-SMU
sidearm-2025-01-01-SMU-Stanford,2025-01-01,SMU,Stanford,false,true,1,0,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/stanford/boxscore/14080,2025-01-01-SMU-Stanford
sidearm-2025-01-01-SMU-Virginia,2025-01-01,SMU,Virginia,false,false,1,0,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/virginia/boxscore/14076,2025-01-01-SMU-Virginia
sidearm-2025-01-01-SMU-Wake-Forest,2025-01-01,SMU,Wake Forest,false,false,5,4,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/wake-forest/boxscore/14346,2025-01-01-SMU-Wake-Forest
sidearm-2025-01-01-SMU-Washington,2025-01-01,SMU,Washington,false,false,0,1,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/no-7-stanford/boxscore/14348,2025-01-01-SMU-Washington
sidearm-2025-01-01-Wake-Forest-Tulsa-(Exhibition),2025-01-01,Wake Forest,Tulsa (Exhibition),false,false,,,home,scheduled,,,2025-01-01-Tulsa-(Exhibition)-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Maryland,2025-01-01,Wake Forest,Maryland,false,false,,,home,scheduled,,,2025-01-01-Maryland-Wake-Forest
sidearm-2025-01-01-Unknown-Opponent-Wake-Forest,2025-01-01,Unknown Opponent,Wake Forest,false,false,,,away,final,,https://godeacs.com/boxscore.aspx?id=14222,2025-01-01-Unknown-Opponent-Wake-Forest
sidearm-2025-08-08-Coastal-Carolina-Duke,2025-08-08,Coastal Carolina,Duke,false,false,,,away,scheduled,,,2025-08-08-Coastal-Carolina-Duke
sidearm-2025-08-09-Syracuse-Marist,2025-08-09,Syracuse,Marist,false,false,,,home,scheduled,,,2025-08-09-Marist-Syracuse
sidearm-2025-08-09-UNC-Greensboro-(Exhibition)-Wake-Forest,2025-08-09,UNC Greensboro (Exhibition),Wake Forest,false,false,,,away,scheduled,,,2025-08-09-UNC-Greensboro-(Exhibition)-Wake-Forest
sidearm-2025-08-10-Stanford-San-Francisco,2025-08-10,Stanford,San Francisco,false,false,2,0,home,final,,https://gostanford.com/news/2025/08/11/card-wins-preseason-opener,2025-08-10-San-Francisco-Stanford
sidearm-2025-08-12-UNC-Asheville-Duke,2025-08-12,UNC Asheville,Duke,false,false,,,away,scheduled,,,2025-08-12-Duke-UNC-Asheville
sidearm-2025-08-12-Stanford-Cal-State-Bakersfield,2025-08-12,Stanford,Cal State Bakersfield,false,false,2,1,home,final,,https://gostanford.com/news/2025/08/13/late-push-lifts-cardinal,2025-08-12-Cal-State-Bakersfield-Stanford
sidearm-2025-08-12-Syracuse-Mercyhurst,2025-08-12,Syracuse,Mercyhurst,false,false,,,home,scheduled,,,2025-08-12-Mercyhurst-Syracuse
sidearm-2025-08-16-Duke-James-Madison,2025-08-16,Duke,James Madison,false,false,,,home,scheduled,,,2025-08-16-Duke-James-Madison
sidearm-2025-08-16-Stanford-Cal-Poly,2025-08-16,Stanford,Cal Poly,false,false,1,0,home,final,,https://gostanford.com/news/2025/08/17/a-perfect-preseason,2025-08-16-Cal-Poly-Stanford
sidearm-2025-08-16-Syracuse-St.-John's,2025-08-16,Syracuse,St. John's,false,false,,,home,scheduled,,,2025-08-16-St.-John's-Syracuse
sidearm-2025-08-21-Boston-College-Binghamton,2025-08-21,Boston College,Binghamton,false,false,,,home,scheduled,,,2025-08-21-Binghamton-Boston-College
sidearm-2025-08-21-Duke-San-Diego,2025-08-21,Duke,San Diego,false,true,,,home,scheduled,,,2025-08-21-Duke-San-Diego
sidearm-2025-08-21-Louisville-University-of-Southern-Indiana,2025-08-21,Louisville,University of Southern Indiana,false,false,,,home,scheduled,,,2025-08-21-Louisville-University-of-Southern-Indiana
sidearm-2025-08-21-NC-State-Queens,2025-08-21,NC State,Queens,false,false,,,home,scheduled,,,2025-08-21-NC-State-Queens
sidearm-2025-08-21-Pittsburgh-Quinnipiac,2025-08-21,Pittsburgh,Quinnipiac,false,false,,,home,scheduled,,,2025-08-21-Pittsburgh-Quinnipiac
sidearm-2025-08-21-Stanford-Sacramento-State,2025-08-21,Stanford,Sacramento State,false,false,5,1,home,final,,https://gostanford.com/boxscore/25671,2025-08-21-Sacramento-State-Stanford
sidearm-2025-08-21-Syracuse-UConn,2025-08-21,Syracuse,UConn,false,false,,,home,scheduled,,,2025-08-21-Syracuse-UConn
sidearm-2025-08-21-North-Carolina-UCF,2025-08-21,North Carolina,UCF,false,false,,,home,scheduled,,,2025-08-21-North-Carolina-UCF
sidearm-2025-08-21-Virginia-Tech-Ohio-State,2025-08-21,Virginia Tech,Ohio State,false,false,1,0,home,final,,https://hokiesports.com/boxscore/22145,2025-08-21-Ohio-State-Virginia-Tech
sidearm-2025-08-24-Duke-UC-San-Diego,2025-08-24,Duke,UC San Diego,false,false,,,home,scheduled,,,2025-08-24-Duke-UC-San-Diego
sidearm-2025-08-24-NC-State-Wofford,2025-08-24,NC State,Wofford,false,false,,,home,scheduled,,,2025-08-24-NC-State-Wofford
sidearm-2025-08-24-Stanford-Denver,2025-08-24,Stanford,Denver,false,false,2,1,home,final,,https://gostanford.com/boxscore/25672,2025-08-24-Denver-Stanford
sidearm-2025-08-24-Loyola-Syracuse,2025-08-24,Loyola,Syracuse,false,false,,,away,scheduled,,,2025-08-24-Loyola-Syracuse
sidearm-2025-08-24-North-Carolina-Seattle,2025-08-24,North Carolina,Seattle,false,false,,,home,scheduled,,,2025-08-24-North-Carolina-Seattle
sidearm-2025-08-24-Virginia-Tech-Canisius,2025-08-24,Virginia Tech,Canisius,false,false,2,0,home,final,,https://hokiesports.com/boxscore/22146,2025-08-24-Canisius-Virginia-Tech
sidearm-2025-08-24-Wake-Forest-UCF,2025-08-24,Wake Forest,UCF,false,false,,,home,scheduled,,,2025-08-24-UCF-Wake-Forest
sidearm-2025-08-25-Boston-College-Siena,2025-08-25,Boston College,Siena,false,false,,,home,scheduled,,,2025-08-25-Boston-College-Siena
sidearm-2025-08-25-UAB-Louisville,2025-08-25,UAB,Louisville,false,false,,,away,scheduled,,,2025-08-25-Louisville-UAB
sidearm-2025-08-25-Pittsburgh-Michigan-State,2025-08-25,Pittsburgh,Michigan State,false,false,,,home,scheduled,,,2025-08-25-Michigan-State-Pittsburgh
sidearm-2025-08-28-Santa-Clara-Stanford,2025-08-28,Santa Clara,Stanford,false,false,1,2,away,final,,https://gostanford.com/boxscore/25692,2025-08-28-Santa-Clara-Stanford
sidearm-2025-08-28-Syracuse-Penn-State,2025-08-28,Syracuse,Penn State,false,false,,,home,scheduled,,,2025-08-28-Penn-State-Syracuse
sidearm-2025-08-28-North-Carolina-Evansville,2025-08-28,North Carolina,Evansville,false,false,,,home,scheduled,,,2025-08-28-Evansville-North-Carolina
sidearm-2025-08-28-Wake-Forest-Oral-Roberts,2025-08-28,Wake Forest,Oral Roberts,false,false,,,home,scheduled,,,2025-08-28-Oral-Roberts-Wake-Forest
sidearm-2025-08-29-Providence-Boston-College,2025-08-29,Providence,Boston College,false,false,,,away,scheduled,,,2025-08-29-Boston-College-Providence
sidearm-2025-08-29-Louisville-IU-Indy,2025-08-29,Louisville,IU Indy,false,false,,,home,scheduled,,,2025-08-29-IU-Indy-Louisville
sidearm-2025-08-29-NC-State-FIU,2025-08-29,NC State,FIU,false,false,,,home,scheduled,,,2025-08-29-FIU-NC-State
sidearm-2025-08-29-Georgetown-Pittsburgh,2025-08-29,Georgetown,Pittsburgh,false,false,,,away,scheduled,,,2025-08-29-Georgetown-Pittsburgh
sidearm-2025-08-29-Marshall-Virginia-Tech,2025-08-29,Marshall,Virginia Tech,false,false,2,2,away,final,,https://hokiesports.com/boxscore/22147,2025-08-29-Marshall-Virginia-Tech
sidearm-2025-08-31-Furman-Duke,2025-08-31,Furman,Duke,false,false,,,away,scheduled,,,2025-08-31-Duke-Furman
sidearm-2025-08-31-Stanford-UC-Davis,2025-08-31,Stanford,UC Davis,false,false,1,0,home,final,,https://gostanford.com/boxscore/25674,2025-08-31-Stanford-UC-Davis
sidearm-2025-08-31-Wake-Forest-St.-John's,2025-08-31,Wake Forest,St. John's,false,false,,,home,scheduled,,,2025-08-31-St.-John's-Wake-Forest
sidearm-2025-09-01-Yale-Syracuse,2025-09-01,Yale,Syracuse,false,false,,,away,scheduled,,,2025-09-01-Syracuse-Yale
sidearm-2025-09-01-College-of-Charleston-North-Carolina,2025-09-01,College of Charleston,North Carolina,false,false,,,away,scheduled,,,2025-09-01-College-of-Charleston-North-Carolina
sidearm-2025-09-02-Boston-College-Northeastern,2025-09-02,Boston College,Northeastern,false,false,,,home,scheduled,,,2025-09-02-Boston-College-Northeastern
sidearm-2025-09-05-Georgetown-Duke,2025-09-05,Georgetown,Duke,false,false,,,away,scheduled,,,2025-09-05-Duke-Georgetown
sidearm-2025-09-05-Louisville-Stanford-University,2025-09-05,Louisville,Stanford University,false,true,,,home,scheduled,,,2025-09-05-Louisville-Stanford-University
sidearm-2025-09-05-NC-State-North-Carolina,2025-09-05,NC State,North Carolina,false,false,,,home,scheduled,,,2025-09-05-NC-State-North-Carolina
sidearm-2025-09-05-Clemson-Pittsburgh,2025-09-05,Clemson,Pittsburgh,true,false,,,away,scheduled,,,2025-09-05-Clemson-Pittsburgh
sidearm-2025-09-05-Louisville-Stanford,2025-09-05,Louisville,Stanford,false,false,1,0,away,final,,https://gostanford.com/boxscore/25675,2025-09-05-Louisville-Stanford
sidearm-2025-09-05-Syracuse-Duquesne,2025-09-05,Syracuse,Duquesne,false,false,,,home,scheduled,,,2025-09-05-Duquesne-Syracuse
sidearm-2025-09-05-Virginia-Tech-Virginia,2025-09-05,Virginia Tech,Virginia,false,false,2,2,home,final,,https://hokiesports.com/boxscore/22148,2025-09-05-Virginia-Virginia-Tech
sidearm-2025-09-05-Wake-Forest-Lipscomb,2025-09-05,Wake Forest,Lipscomb,false,false,,,home,scheduled,,,2025-09-05-Lipscomb-Wake-Forest
sidearm-2025-09-07-Boston-College-California,2025-09-07,Boston College,California,false,false,,,home,scheduled,,,2025-09-07-Boston-College-California
sidearm-2025-09-08-Pittsburgh-Butler,2025-09-08,Pittsburgh,Butler,false,false,,,home,scheduled,,,2025-09-08-Butler-Pittsburgh
sidearm-2025-09-08-Syracuse-New-Haven,2025-09-08,Syracuse,New Haven,false,false,,,home,scheduled,,,2025-09-08-New-Haven-Syracuse
sidearm-2025-09-09-Ohio-State-University-Louisville,2025-09-09,Ohio State University,Louisville,false,false,,,away,scheduled,,,2025-09-09-Louisville-Ohio-State-University
sidearm-2025-09-09-Stanford-Saint-Mary's,2025-09-09,Stanford,Saint Mary's,false,false,3,1,home,final,,https://gostanford.com/boxscore/25676,2025-09-09-Saint-Mary's-Stanford
sidearm-2025-09-09-Virginia-Tech-Furman,2025-09-09,Virginia Tech,Furman,false,false,0,0,home,final,,https://hokiesports.com/boxscore/22149,2025-09-09-Furman-Virginia-Tech
sidearm-2025-09-09-Wake-Forest-Campbell,2025-09-09,Wake Forest,Campbell,false,false,,,home,scheduled,,,2025-09-09-Campbell-Wake-Forest
sidearm-2025-09-10-Boston-College-Dean,2025-09-10,Boston College,Dean,false,false,,,home,scheduled,,,2025-09-10-Boston-College-Dean
sidearm-2025-09-10-NC-State-Stetson,2025-09-10,NC State,Stetson,false,false,,,home,scheduled,,,2025-09-10-NC-State-Stetson
sidearm-2025-09-12-Pittsburgh-Notre-Dame,2025-09-12,Pittsburgh,Notre Dame,false,false,,,home,scheduled,,,2025-09-12-Notre-Dame-Pittsburgh
sidearm-2025-09-12-North-Carolina-Wake-Forest,2025-09-12,North Carolina,Wake Forest,false,false,,,home,scheduled,,,2025-09-12-North-Carolina-Wake-Forest
sidearm-2025-09-13-Louisville-#24/RV-University-of-Virginia,2025-09-13,Louisville,#24/RV University of Virginia,false,false,,,home,scheduled,,,2025-09-13-#24/RV-University-of-Virginia-Louisville
sidearm-2025-09-13-NC-State-FAU,2025-09-13,NC State,FAU,false,false,,,home,scheduled,,,2025-09-13-FAU-NC-State
sidearm-2025-09-13-Syracuse-Stanford,2025-09-13,Syracuse,Stanford,false,false,2,3,away,final,,https://gostanford.com/boxscore/25677,2025-09-13-Stanford-Syracuse
sidearm-2025-09-14-Virginia-Tech-Boston-College,2025-09-14,Virginia Tech,Boston College,true,false,0,1,away,final,,https://hokiesports.com/boxscore/22150,2025-09-14-Boston-College-Virginia-Tech
sidearm-2025-09-14-California-Duke,2025-09-14,California,Duke,false,false,,,away,scheduled,,,2025-09-14-California-Duke
sidearm-2025-09-15-Pittsburgh-Incarnate-Word,2025-09-15,Pittsburgh,Incarnate Word,false,false,,,home,scheduled,,,2025-09-15-Incarnate-Word-Pittsburgh
sidearm-2025-09-16-NC-State-William-&-Mary,2025-09-16,NC State,William & Mary,false,false,,,home,scheduled,,,2025-09-16-NC-State-William-&-Mary
sidearm-2025-09-16-North-Carolina-Memphis,2025-09-16,North Carolina,Memphis,false,false,,,home,scheduled,,,2025-09-16-Memphis-North-Carolina
sidearm-2025-09-16-Wake-Forest-UNCW,2025-09-16,Wake Forest,UNCW,false,false,,,home,scheduled,,,2025-09-16-UNCW-Wake-Forest
sidearm-2025-09-17-San-Jose-State-Stanford,2025-09-17,San Jose State,Stanford,false,false,2,2,away,final,,https://gostanford.com/boxscore/25678,2025-09-17-San-Jose-State-Stanford
sidearm-2025-09-19-Boston-College-NC-State,2025-09-19,Boston College,NC State,false,true,,,home,scheduled,,,2025-09-19-Boston-College-NC-State
sidearm-2025-09-19-Duke-Syracuse,2025-09-19,Duke,Syracuse,false,false,,,home,scheduled,,,2025-09-19-Duke-Syracuse
sidearm-2025-09-19-University-of-Notre-Dame-Louisville,2025-09-19,University of Notre Dame,Louisville,false,false,,,away,scheduled,,,2025-09-19-Louisville-University-of-Notre-Dame
sidearm-2025-09-19-Maryland-Pittsburgh,2025-09-19,Maryland,Pittsburgh,false,false,,,away,scheduled,,,2025-09-19-Maryland-Pittsburgh
sidearm-2025-09-19-Virginia-Wake-Forest,2025-09-19,Virginia,Wake Forest,false,false,,,away,scheduled,,,2025-09-19-Virginia-Wake-Forest
sidearm-2025-09-20-North-Carolina-SMU,2025-09-20,North Carolina,SMU,false,false,,,home,scheduled,,,2025-09-20-North-Carolina-SMU
sidearm-2025-09-21-Stanford-Virginia-Tech,2025-09-21,Stanford,Virginia Tech,false,false,3,1,home,final,,https://gostanford.com/boxscore/25679,2025-09-21-Stanford-Virginia-Tech
sidearm-2025-09-22-Pittsburgh-Mercyhurst,2025-09-22,Pittsburgh,Mercyhurst,false,false,,,home,scheduled,,,2025-09-22-Mercyhurst-Pittsburgh
sidearm-2025-09-22-Wake-Forest-Liberty,2025-09-22,Wake Forest,Liberty,false,false,,,home,scheduled,,,2025-09-22-Liberty-Wake-Forest
sidearm-2025-09-23-Boston-College-Boston-University,2025-09-23,Boston College,Boston University,false,false,,,home,scheduled,,,2025-09-23-Boston-College-Boston-University
sidearm-2025-09-23-Duke-Howard,2025-09-23,Duke,Howard,false,false,,,home,scheduled,,,2025-09-23-Duke-Howard
sidearm-2025-09-23-Louisville-University-of-Kentucky,2025-09-23,Louisville,University of Kentucky,false,true,,,home,scheduled,,,2025-09-23-Louisville-University-of-Kentucky
sidearm-2025-09-23-Syracuse-Colgate,2025-09-23,Syracuse,Colgate,false,false,,,home,scheduled,,,2025-09-23-Colgate-Syracuse
sidearm-2025-09-24-Stanford-Oregon-State,2025-09-24,Stanford,Oregon State,false,false,3,2,home,final,,https://gostanford.com/boxscore/25680,2025-09-24-Oregon-State-Stanford
sidearm-2025-09-26-Duke-Louisville,2025-09-26,Duke,Louisville,false,false,,,home,scheduled,,,2025-09-26-Duke-Louisville
sidearm-2025-09-26-Duke-University-Louisville,2025-09-26,Duke University,Louisville,true,false,,,away,scheduled,,,2025-09-26-Duke-University-Louisville
sidearm-2025-09-26-Pittsburgh-NC-State,2025-09-26,Pittsburgh,NC State,false,false,,,away,scheduled,,,2025-09-26-NC-State-Pittsburgh
sidearm-2025-09-26-Wake-Forest-Clemson,2025-09-26,Wake Forest,Clemson,false,false,,,home,scheduled,,,2025-09-26-Clemson-Wake-Forest
sidearm-2025-09-27-California-Syracuse,2025-09-27,California,Syracuse,false,false,,,away,scheduled,,,2025-09-27-California-Syracuse
sidearm-2025-09-27-Virginia-North-Carolina,2025-09-27,Virginia,North Carolina,false,false,,,away,scheduled,,,2025-09-27-North-Carolina-Virginia
sidearm-2025-09-28-Stanford-Boston-College,2025-09-28,Stanford,Boston College,true,false,3,0,away,final,,https://gostanford.com/boxscore/25681,2025-09-28-Boston-College-Stanford
sidearm-2025-09-29-ETSU-Virginia-Tech,2025-09-29,ETSU,Virginia Tech,false,false,0,1,away,final,,https://hokiesports.com/boxscore/22152,2025-09-29-ETSU-Virginia-Tech
sidearm-2025-09-30-Duke-Averett,2025-09-30,Duke,Averett,false,false,,,home,scheduled,,,2025-09-30-Averett-Duke
sidearm-2025-10-01-UNCW-NC-State,2025-10-01,UNCW,NC State,false,false,,,away,scheduled,,,2025-10-01-NC-State-UNCW
sidearm-2025-10-03-Syracuse-Boston-College,2025-10-03,Syracuse,Boston College,false,false,,,away,scheduled,,,2025-10-03-Boston-College-Syracuse
sidearm-2025-10-03-Duke-Pitt,2025-10-03,Duke,Pitt,false,false,,,home,scheduled,,,2025-10-03-Duke-Pitt
sidearm-2025-10-03-Louisville-University-of-North-Carolina,2025-10-03,Louisville,University of North Carolina,false,false,,,home,scheduled,,,2025-10-03-Louisville-University-of-North-Carolina
sidearm-2025-10-03-Duke-Pittsburgh,2025-10-03,Duke,Pittsburgh,true,false,,,away,scheduled,,,2025-10-03-Duke-Pittsburgh
sidearm-2025-10-03-Syracuse-Syracuse-University-Athletics,2025-10-03,Syracuse,Syracuse University Athletics,false,false,,,unknown,scheduled,,https://cuse.com/boxscore.aspx?id=18468,2025-10-03-Syracuse-Syracuse-University-Athletics
sidearm-2025-10-03-Louisville-North-Carolina,2025-10-03,Louisville,North Carolina,false,false,,,away,scheduled,,,2025-10-03-Louisville-North-Carolina
sidearm-2025-10-03-Notre-Dame-Virginia-Tech,2025-10-03,Notre Dame,Virginia Tech,false,false,1,1,away,final,,https://hokiesports.com/boxscore/22153,2025-10-03-Notre-Dame-Virginia-Tech
sidearm-2025-10-04-Wake-Forest-Stanford,2025-10-04,Wake Forest,Stanford,false,false,0,2,away,final,,https://gostanford.com/boxscore/25682,2025-10-04-Stanford-Wake-Forest
sidearm-2025-10-05-NC-State-Virginia,2025-10-05,NC State,Virginia,false,true,,,home,scheduled,,,2025-10-05-NC-State-Virginia
sidearm-2025-10-07-Duke-Elon,2025-10-07,Duke,Elon,false,false,,,home,scheduled,,,2025-10-07-Duke-Elon
sidearm-2025-10-07-Louisville-Belmont-University,2025-10-07,Louisville,Belmont University,false,false,,,home,scheduled,,,2025-10-07-Belmont-University-Louisville
sidearm-2025-10-07-Lipscomb-North-Carolina,2025-10-07,Lipscomb,North Carolina,false,false,,,away,scheduled,,,2025-10-07-Lipscomb-North-Carolina
sidearm-2025-10-07-Virginia-Tech-Longwood,2025-10-07,Virginia Tech,Longwood,false,false,3,0,home,final,,https://hokiesports.com/boxscore/22154,2025-10-07-Longwood-Virginia-Tech
sidearm-2025-10-10-Boston-College-Duke,2025-10-10,Boston College,Duke,false,true,,,home,scheduled,,,2025-10-10-Boston-College-Duke
sidearm-2025-10-10-NC-State-Clemson,2025-10-10,NC State,Clemson,false,false,,,home,scheduled,,,2025-10-10-Clemson-NC-State
